ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
19.6,"Bhuvneshwar to McClenaghan, 2 runs, shortish outside off, McClenaghan pulls it between long-on and deep mid-wicket for a couple",1st Inns,48t,Sunrisers Hyderabad,Mumbai Indians,"Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Mohammad Nabi, Vijay Shankar, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj","Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Karn Sharma, Harbhajan Singh, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga",,,IPL,2017,"Rajiv Gandhi International Stadium,Hyderabad","May 08,2017",Mumbai Indians have won the toss and have opted to bat,Sunrisers Hyderabad won by 7 wkts,Shikhar Dhawan,MI,bat,MI,SRH,McClenaghan,Bhuvneshwar,2,0,Short,off side,long-on,pull shot
19.5," Bhuvneshwar to Karn Sharma, out Caught by Naman Ojha!! Had he let that go it would have been deemded as a wide. Seeing the batsman back away, Bhuvneshwar darts one well outside off from a good length. Sharma has to reach out for it with a stretched arms. In the end, nicks it into the mitts of Naman Ojha who collects it with ease. Karn Sharma c Naman Ojha b Bhuvneshwar 5(5) [4s-1] ",1st Inns,48t,Sunrisers Hyderabad,Mumbai Indians,"Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Mohammad Nabi, Vijay Shankar, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj","Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Karn Sharma, Harbhajan Singh, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga",,,IPL,2017,"Rajiv Gandhi International Stadium,Hyderabad","May 08,2017",Mumbai Indians have won the toss and have opted to bat,Sunrisers Hyderabad won by 7 wkts,Shikhar Dhawan,MI,bat,MI,SRH,Karn Sharma, Bhuvneshwar,out,out,Good,wide,,
19.4," Bhuvneshwar to Harbhajan, 1 run, short of length delivery just outside off, Harbhajan clears his front leg and slaps it over extra cover ",1st Inns,48t,Sunrisers Hyderabad,Mumbai Indians,"Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Mohammad Nabi, Vijay Shankar, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj","Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Karn Sharma, Harbhajan Singh, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga",,,IPL,2017,"Rajiv Gandhi International Stadium,Hyderabad","May 08,2017",Mumbai Indians have won the toss and have opted to bat,Sunrisers Hyderabad won by 7 wkts,Shikhar Dhawan,MI,bat,MI,SRH,Harbhajan, Bhuvneshwar,1,0,Short,off side,extra cover,
19.3," Bhuvneshwar to Harbhajan, byes, 2 runs, slower delivery that not only deceives Harbhajan, but also Naman Ojha. Harbhajan swings and misses, the keeper fails to gather it and MI sneak a couple ",1st Inns,48t,Sunrisers Hyderabad,Mumbai Indians,"Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Mohammad Nabi, Vijay Shankar, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj","Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Karn Sharma, Harbhajan Singh, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga",,,IPL,2017,"Rajiv Gandhi International Stadium,Hyderabad","May 08,2017",Mumbai Indians have won the toss and have opted to bat,Sunrisers Hyderabad won by 7 wkts,Shikhar Dhawan,MI,bat,MI,SRH,Harbhajan, Bhuvneshwar,byes,2,,,keeper,beaten
19.2," Bhuvneshwar to Harbhajan, no run, right in the blockhole. Even the best batter couldn't have done much. Dug out back towards the bowler ",1st Inns,48t,Sunrisers Hyderabad,Mumbai Indians,"Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Mohammad Nabi, Vijay Shankar, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj","Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Karn Sharma, Harbhajan Singh, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga",,,IPL,2017,"Rajiv Gandhi International Stadium,Hyderabad","May 08,2017",Mumbai Indians have won the toss and have opted to bat,Sunrisers Hyderabad won by 7 wkts,Shikhar Dhawan,MI,bat,MI,SRH,Harbhajan, Bhuvneshwar,0,0,,,,defend
19.2," Bhuvneshwar to Harbhajan, wide, darts a length ball wide of the tramline outside off. Called as a wide ",1st Inns,48t,Sunrisers Hyderabad,Mumbai Indians,"Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Mohammad Nabi, Vijay Shankar, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj","Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Karn Sharma, Harbhajan Singh, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga",,,IPL,2017,"Rajiv Gandhi International Stadium,Hyderabad","May 08,2017",Mumbai Indians have won the toss and have opted to bat,Sunrisers Hyderabad won by 7 wkts,Shikhar Dhawan,MI,bat,MI,SRH,Harbhajan, Bhuvneshwar,wide,1,Good,wide,,wide
19.1," Bhuvneshwar to Pollard, out Caught by Vijay Shankar!! Seam-up full toss that tailed into the right-hander. Pollard goes for his favourite shot - the slog over mid-wicket. Goes hard and ends up mistiming it. Finds the man at deep mid-wicket to perfection. Shankar didn't have to move an inch. Pollard c Vijay Shankar b Bhuvneshwar 5(9) ",1st Inns,48t,Sunrisers Hyderabad,Mumbai Indians,"Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Mohammad Nabi, Vijay Shankar, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj","Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Karn Sharma, Harbhajan Singh, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga",,,IPL,2017,"Rajiv Gandhi International Stadium,Hyderabad","May 08,2017",Mumbai Indians have won the toss and have opted to bat,Sunrisers Hyderabad won by 7 wkts,Shikhar Dhawan,MI,bat,MI,SRH,Pollard, Bhuvneshwar,out,out,Full,,mid-wicket,slog shot
18.6," S Kaul to Karn Sharma, FOUR, ah! Boundary to finish the over. Still, just six off it. Attempts the yorker and ends up being a low full toss, Karn Sharma backs away and manages to squirt it away behind square on the off-side off the outside part of the bat ",1st Inns,48t,Sunrisers Hyderabad,Mumbai Indians,"Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Mohammad Nabi, Vijay Shankar, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj","Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Karn Sharma, Harbhajan Singh, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga",,,IPL,2017,"Rajiv Gandhi International Stadium,Hyderabad","May 08,2017",Mumbai Indians have won the toss and have opted to bat,Sunrisers Hyderabad won by 7 wkts,Shikhar Dhawan,MI,bat,MI,SRH,Karn Sharma, S Kaul,4,0,yorker,,square,
18.5," S Kaul to Karn Sharma, no run, this is brilliant bowling! Completely deceives the batsman with an off-cutter. Karn Sharma is way ealry into his hoick across the line and misses ",1st Inns,48t,Sunrisers Hyderabad,Mumbai Indians,"Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Mohammad Nabi, Vijay Shankar, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj","Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Karn Sharma, Harbhajan Singh, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga",,,IPL,2017,"Rajiv Gandhi International Stadium,Hyderabad","May 08,2017",Mumbai Indians have won the toss and have opted to bat,Sunrisers Hyderabad won by 7 wkts,Shikhar Dhawan,MI,bat,MI,SRH,Karn Sharma, S Kaul,0,0,,,,beaten
18.4," S Kaul to Pollard, 1 run, Kaul gets away unpunished with a full toss on the pads. Pollard stands tall and flicks it away to deep backward square leg ",1st Inns,48t,Sunrisers Hyderabad,Mumbai Indians,"Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Yuvraj Singh, Mohammad Nabi, Vijay Shankar, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj","Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Karn Sharma, Harbhajan Singh, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga",,,IPL,2017,"Rajiv Gandhi International Stadium,Hyderabad","May 08,2017",Mumbai Indians have won the toss and have opted to bat,Sunrisers Hyderabad won by 7 wkts,Shikhar Dhawan,MI,bat,MI,SRH,Pollard, S Kaul,1,0,Full,stump line,deep backward square,flick shot
